,year,season,cl_id,month_max,month_range,PERIOD_YEAR,channel_type,MCC_popular,MCC_unpopular,amount_of_MCC,sum_MCC_5411,sum_MCC_6011,sum_MCC_5814,sum_MCC_5812,sum_MCC_5499,sum_MCC_5541,sum_MCC_5912,currency_popular,currency_unpopular,amount_of_currency,sum_currency_810,sum_currency_978,sum_currency_840,trx_category_popular,tranz_amount,tranz_sum,tranz_max,sum_trx_cat_0,sum_trx_cat_1,sum_trx_cat_2,sum_trx_cat_3,sum_trx_cat_4,sum_trx_cat_5,sum_trx_cat_6,sum_trx_cat_7,sum_trx_cat_8,sum_trx_cat_9,threeMonth_sum,sum_month2,sum_month1,sum_month0,mean_time,max_time,target_flag
1647,2017,4,2825,2017-09,3,2017,2,5411,5816,21,0.5072810091792628,0.7646218732019795,0.03510217380123733,0.006941895071482517,0.031617342475353104,0.010631993674261453,0.015096848303631396,810,810,1,302565.80000000005,0.0,0.0,6,139,1.533124113736617,0.1784735750041809,0.012414337901556327,0.0,0.0,0.0,0.0,0.0,0.7560879026330808,0.0,0.7342194130349028,0.03040246016707672,197352.45,0.11025452179590371,0.39971994267109423,0.490025535533002,0.13333333333333333,120.0,1
1648,2017,4,2826,2017-09,3,2017,2,5411,5732,20,0.06141830304387869,0.777983874011278,0.003937208585927664,0.020722134394792164,0.0,0.014834672782575874,0.006275278946118028,810,810,1,657859.8199999998,0.0,0.0,6,95,1.003537904548945,0.45602420284613226,0.0,0.0,0.0,0.0,0.0,0.0,0.22555403053766715,0.0,0.777983874011278,0.0,655540.5799999998,0.2841953125159697,0.5541925108587482,0.16161217662528232,0.10185185185185185,216.0,1
1649,2017,3,2827,2017-07,4,2017,2,6011,5921,4,0.0,19.030980666200794,0.0,0.013277428371767994,0.0,0.0,0.0,810,810,1,164578.0,0.0,0.0,7,16,19.168180759375726,0.4860917011994313,0.0,0.0,0.0,0.0,0.0,0.0,0.13720009317493595,3.5522944327975776,15.478686233403215,0.0,8586.0,0.07989750757046354,0.23293733985557885,0.6871651525739576,0.23065476190476192,672.0,1
1650,2017,3,2828,2017-08,3,2017,2,5411,5921,21,0.1560113496799362,0.48310495167512696,0.004190196009427122,0.001982811706421723,0.0033548954977439373,0.0041080353033599235,0.0,810,810,1,390751.62999999983,0.0,0.0,6,125,1.070147660590289,0.11027541970842202,0.0,0.0,0.0,0.0,0.0,0.0,0.5870427089151626,0.0,0.07723106370316656,0.4058738879719604,365138.0499999998,0.2489860204927973,0.10365720581571825,0.647356773691485,0.10119047619047619,168.0,1
1651,2018,2,2829,2018-03,13,2017,2,6011,5999,2,0.0,8.015727591998779,0.0,0.0,0.0,0.0,0.0,810,810,1,5254400.0,0.0,0.0,9,43,8.023209650328294,0.03806333739342266,0.0,0.0,0.0,0.0,0.0,0.015269506794930525,0.007482058329515957,0.0,0.0,8.000458085203848,654900.0,0.23652466025347382,0.0,0.7634753397465261,0.12899543378995434,1752.0,0
1652,2018,2,2829,2018-03,13,2018,2,6011,5999,2,0.0,8.015727591998779,0.0,0.0,0.0,0.0,0.0,810,810,1,5254400.0,0.0,0.0,9,43,8.023209650328294,0.03806333739342266,0.0,0.0,0.0,0.0,0.0,0.015269506794930525,0.007482058329515957,0.0,0.0,8.000458085203848,654900.0,0.23652466025347382,0.0,0.7634753397465261,0.12899543378995434,1752.0,0
1653,2017,3,2832,2017-07,3,2017,2,5999,5511,16,0.22273883069446382,0.28918311064763386,0.006852169299752409,0.012920113214697675,0.09779878717583675,0.10983076514224033,0.01902285713109376,810,810,1,105527.09000000003,0.0,0.0,6,128,1.03446278453535,0.14214359554499223,0.0,0.0,0.0,0.0,0.0,0.0,0.745279673887716,0.0,0.0,0.28918311064763386,102011.49000000002,0.2180957262755401,0.41368683076778884,0.36821744295667075,0.20481927710843373,83.0,1
1654,2017,1,2838,2017-01,2,2016,2,5814,4511,23,0.11452602471847131,0.1292490824826829,0.09302910568402696,0.06367217958094273,0.027934581521704624,0.0,0.0074601663397899426,810,810,1,132302.68,0.0,0.0,6,157,1.0,0.24935246965518765,0.0,0.012093481401888458,0.0,0.0,0.0,0.06802583288562258,0.8586574361154288,0.0,0.0068025832885622575,0.05442066630849806,132302.68,0.18841175401737892,0.29916128683107546,0.5124269591515456,0.125,96.0,0
1655,2017,1,2838,2017-01,2,2017,2,5814,4511,23,0.11452602471847131,0.1292490824826829,0.09302910568402696,0.06367217958094273,0.027934581521704624,0.0,0.0074601663397899426,810,810,1,132302.68,0.0,0.0,6,157,1.0,0.24935246965518765,0.0,0.012093481401888458,0.0,0.0,0.0,0.06802583288562258,0.8586574361154288,0.0,0.0068025832885622575,0.05442066630849806,132302.68,0.18841175401737892,0.29916128683107546,0.5124269591515456,0.125,96.0,0
1656,2017,2,2840,2017-05,5,2017,2,6011,5722,4,0.0,0.8306072377836843,0.0,0.0,0.08053231275131194,0.0,0.0,810,810,1,333674.41,0.0,0.0,8,16,1.4212942564574387,0.1454471740880579,0.0,0.0,0.0,0.0,0.0,0.0,0.5906870186737545,0.02129762148163293,0.8093096163020513,0.0,234768.0,0.2738703741566142,0.47055816806379064,0.25557145777959517,0.35185185185185186,648.0,1
1657,2017,2,2840,2017-05,5,2016,2,6011,5722,4,0.0,0.8306072377836843,0.0,0.0,0.08053231275131194,0.0,0.0,810,810,1,333674.41,0.0,0.0,8,16,1.4212942564574387,0.1454471740880579,0.0,0.0,0.0,0.0,0.0,0.0,0.5906870186737545,0.02129762148163293,0.8093096163020513,0.0,234768.0,0.2738703741566142,0.47055816806379064,0.25557145777959517,0.35185185185185186,648.0,1
1658,2017,3,2841,2017-08,3,2017,2,5411,6011,25,0.21161281482418004,0.10185023859436894,0.08085686741529761,0.04389745283417301,0.0,0.0,0.002590866369363557,810,840,3,181716.23,0.0,91.68,6,94,1.2885789352250137,0.3995246173453123,0.0,0.0,0.0,0.0,0.0,0.10185023859436894,1.1867286966306445,0.0,0.0,0.0,147275.06,0.030295557170372227,0.2521073832867561,0.7175970595428717,0.041666666666666664,480.0,0
1659,2017,3,2843,2017-08,3,2017,2,6011,8099,24,0.012531371919714516,0.854016771198767,0.0,0.01113595785554212,0.011971381440876854,0.003835547497581208,0.0020243897974890055,810,810,1,629266.99,0.0,0.0,6,111,1.1414710344557493,0.07945752883048895,0.0,0.0,0.0,0.0,0.0,0.09305662778780106,0.2874542632569823,0.11972197727085518,0.009069846762943574,0.6321683193771671,551277.23,0.17150949622932912,0.5382924848900434,0.29019801888062746,0.07630522088353414,249.0,1
1660,2017,3,2846,2017-07,3,2017,2,5411,5945,34,0.028833011865506398,0.9648671335113298,0.008629104921283685,0.041839315182852235,0.00018780868778809338,0.001878086877880934,0.008047602271719802,810,810,1,1271878.81,0.0,0.0,6,126,1.492936814572386,0.14152291758048866,0.0,0.0,0.0,0.0,0.0,0.3169271606424076,0.44590338015376524,0.0,0.0,0.7301062737762131,851930.77,0.005900714209442159,0.7752180027492139,0.21888128304134385,0.14166666666666666,120.0,1
1661,2017,1,2847,2017-02,3,2017,2,5411,5641,21,0.019244197560954347,0.7350561780424848,0.0,0.011877358242322233,0.0008521296284757099,0.008263533363708676,0.002110694386894796,810,392,2,861086.3999999999,0.0,0.0,6,126,1.114452072193026,0.09032694197957276,0.0,0.020133009532798816,0.03825271811231775,0.0,0.0,0.029394193917886273,0.32101016650542474,0.0,0.0,0.7056619841245986,993393.46,0.17885335182295242,0.2236109949827937,0.597535653194254,0.08854166666666667,192.0,1
1662,2017,1,2847,2017-02,3,2016,2,5411,5641,21,0.019244197560954347,0.7350561780424848,0.0,0.011877358242322233,0.0008521296284757099,0.008263533363708676,0.002110694386894796,810,392,2,861086.3999999999,0.0,0.0,6,126,1.114452072193026,0.09032694197957276,0.0,0.020133009532798816,0.03825271811231775,0.0,0.0,0.029394193917886273,0.32101016650542474,0.0,0.0,0.7056619841245986,993393.46,0.17885335182295242,0.2236109949827937,0.597535653194254,0.08854166666666667,192.0,1
1663,2017,1,2850,2017-02,3,2017,2,6011,7922,34,0.015454896829496165,0.18855983178967964,0.0006754786275257987,0.016769420489930773,0.0034586455787908774,0.013961623215334822,0.0006619365539988179,810,810,1,1908571.4499999997,0.0,0.0,6,142,1.0338405962958486,0.09955089708588066,0.0,0.000541682941079229,0.054168294107922906,0.0,0.0,0.6311147946514097,0.15945599280575723,0.0,0.023779881113378153,0.16477995067630147,1846098.3799999997,0.06770899176023329,0.0938138248081882,0.8384771834315785,0.15625,96.0,1
1664,2017,1,2850,2017-02,3,2016,2,6011,7922,34,0.015454896829496165,0.18855983178967964,0.0006754786275257987,0.016769420489930773,0.0034586455787908774,0.013961623215334822,0.0006619365539988179,810,810,1,1908571.4499999997,0.0,0.0,6,142,1.0338405962958486,0.09955089708588066,0.0,0.000541682941079229,0.054168294107922906,0.0,0.0,0.6311147946514097,0.15945599280575723,0.0,0.023779881113378153,0.16477995067630147,1846098.3799999997,0.06770899176023329,0.0938138248081882,0.8384771834315785,0.15625,96.0,1
1665,2017,4,2851,2017-10,3,2017,2,5411,5211,37,0.14021608460768373,0.41773697873215554,0.0504549270894367,0.06058398780814316,0.02590909024767862,0.012271402684381462,0.017702286555199,810,980,2,461523.63,0.0,0.0,6,328,1.4007953796956303,0.04328216724718513,0.05911372340549371,0.0017855375941454254,0.20376045736924409,0.0,0.0,0.0,0.7183986825945917,0.029708435352504527,0.29162770213376893,0.09640084124588204,329872.64,0.01238053571220699,0.5415198726393313,0.4460995916484616,0.05,120.0,1
1666,2017,4,2853,2017-10,3,2017,2,5999,7523,31,0.2672915408405569,0.6487285645241768,0.04873682106954359,0.0,0.0032871492092134144,0.030316088078454057,0.012561260617854496,810,810,1,463908.78000000014,0.0,0.0,6,361,1.4950366463962357,0.0873460510921996,0.0,0.0019720639368568283,0.018140551861433638,0.0,0.0,0.10957164030711382,0.826195466073768,0.01611347651575203,0.14566582770239836,0.37737761999891256,310299.2700000001,0.11776137920015085,0.41155694629897116,0.47068167450087756,0.08333333333333333,72.0,1
1667,2017,4,2854,2017-09,3,2017,2,5411,5641,22,0.14252971382249885,0.1574217130441149,0.10762998386711939,0.11289223137122657,0.03480717357469812,0.0,0.003532505307767036,810,840,2,211739.47999999998,0.0,159.0,6,248,1.0047416178627746,0.08176085076211968,0.0,0.0,0.0,0.0,0.0,0.0,0.8473199048186598,0.0,0.03793294290219636,0.11948877014191853,210898.47999999998,0.23510178925898378,0.2617302410145394,0.5031679697264769,0.047619047619047616,168.0,1
1668,2017,4,2855,2017-10,3,2017,2,5411,5621,30,0.32267543759688766,0.5781632696719876,0.07241792074031742,0.006257026920875802,0.01361235432138243,0.008138119919311616,0.05066702703413147,810,810,1,211862.11000000007,0.0,0.0,6,259,1.4811474031101128,0.1416015350739214,0.0,0.0,0.0,0.0,0.010486637297557212,0.08459220753362817,0.8924974961405681,0.06851269701070711,0.2607677141325893,0.16429065099506296,143039.18000000005,0.43920539812937953,0.2610036634717843,0.2997909383988358,0.06666666666666667,120.0,1
1669,2017,2,2856,2017-03,3,2017,2,5411,5812,18,0.5284713367651787,1.7876973043398732,0.005251330328882619,0.012981913266568558,0.013966196073937561,0.03417561873701992,0.006849765002967783,810,810,1,372167.81,0.0,0.0,6,99,3.6326693458862906,0.268695994959908,0.0,0.0,0.0,0.0,0.0,1.269396857381384,1.8449720415464168,0.000976083704253275,0.5173243632542358,0.0,102450.23,0.006225461865727388,0.4515348574620086,0.5422396806722639,0.18333333333333332,120.0,1
1670,2017,2,2856,2017-03,3,2016,2,5411,5812,18,0.5284713367651787,1.7876973043398732,0.005251330328882619,0.012981913266568558,0.013966196073937561,0.03417561873701992,0.006849765002967783,810,810,1,372167.81,0.0,0.0,6,99,3.6326693458862906,0.268695994959908,0.0,0.0,0.0,0.0,0.0,1.269396857381384,1.8449720415464168,0.000976083704253275,0.5173243632542358,0.0,102450.23,0.006225461865727388,0.4515348574620086,0.5422396806722639,0.18333333333333332,120.0,1
1671,2017,3,2857,2017-07,3,2017,2,5411,5651,32,0.0435242469278501,0.5446503953448009,0.0064952644234485156,0.0355538612443365,0.018466997385202195,0.0002203278298320392,0.03318657090948914,810,840,2,576216.4,0.0,20.21,6,272,1.015687694008569,0.07500738281797126,0.0,0.0069641220453310945,0.003923597993648954,0.0,0.00264393395798447,0.00264393395798447,0.45750564466680355,0.0978255564454254,0.3727946880758103,0.07138621686558069,567336.4099999999,0.41753974506942015,0.25394023274480126,0.3285200221857787,0.1111111111111111,72.0,1
1672,2017,2,2863,2017-04,3,2017,2,5411,7230,21,0.016401393944083336,0.08561194608341235,0.0,0.0012322931633218445,0.0017654221002958216,0.0,0.0,810,810,1,771375.4500000001,0.0,0.0,6,60,1.0005902035676963,0.12963855668468577,0.006226323351520899,0.0,0.1452808782021543,0.0,0.0,0.29834466059370973,0.5299839302485749,0.012971506982335205,0.0077829041894011235,0.0,770920.4500000001,0.5570356448580395,0.16308333758690666,0.2798810175550538,0.10256410256410256,351.0,1
1673,2017,4,2864,2017-09,3,2017,2,5499,5651,16,0.0029444033192337943,0.027997495903966347,0.0,0.0,0.1384949330131913,0.0,0.15937014593414767,810,810,1,130885.43999999999,0.0,0.0,6,85,1.2214881900962777,0.17292985377135914,0.0,0.0,0.0,0.0,0.0,0.0,1.1934906941923114,0.0,0.0,0.027997495903966347,107152.44,0.20955043114277191,0.24210087983064124,0.5483486890265868,0.08333333333333333,312.0,1
1674,2017,4,2865,2017-10,3,2017,2,5814,9311,26,0.132992777338478,0.3775522422667935,0.07600068551870204,0.012906478189489465,0.0,0.02701749324421087,0.007530715109213812,810,810,1,432619.24,0.0,0.0,6,186,1.2564335700750469,0.14077043822646446,0.00017425488104621237,0.0,0.20745043588551584,0.0,0.0,0.0,0.6712566370416911,0.024686108148213422,0.0,0.3528661341185801,344323.20999999996,0.1305556195296855,0.47394713821354073,0.39549724225677385,0.09166666666666666,120.0,1
1675,2017,4,2866,2017-10,3,2017,2,5411,7922,26,0.06047015348050406,0.4646879793992167,0.006828369499488962,0.06141439442985773,0.0004344345831283508,0.016227806608357168,0.015172130571355276,810,810,1,1009378.3900000001,0.0,0.0,6,131,1.056647903803412,0.10897796216937038,0.017795068623129722,0.0,0.0,0.0,0.0,0.0,0.5741648557810652,0.02051787428750765,0.2662089505772039,0.17796115453450514,955264.6500000001,0.45086093157534923,0.33811050162905115,0.2110285667955995,0.1111111111111111,144.0,1
1676,2017,4,2871,2017-09,3,2017,2,6011,7230,9,0.02457312156013693,1.5137083287621684,0.0,0.0,0.0,0.0,0.0033043145225418067,810,810,1,637957.69,0.0,0.0,9,65,1.635640021597008,0.1567502070552673,0.0,0.0,0.0,0.0,0.0,0.0,0.12193169283483958,0.0,0.0,1.5137083287621684,390035.50999999995,0.13751635075483257,0.6108071288175788,0.2516765204275888,0.18518518518518517,189.0,1
1677,2017,3,2874,2017-07,3,2017,2,5411,5992,14,0.17159449913749047,0.12833053016678606,0.005040823224951356,0.0013757032833879464,0.0,0.0,0.06723031146589653,810,810,1,250774.51,0.0,0.0,6,62,1.2872810328246396,0.3588881501552929,0.0,0.0,0.0,0.0,0.0,0.0,1.1589505026578535,0.0,0.0,0.12833053016678606,194809.45,0.07519286153726114,0.6638892517791103,0.26091788668362853,0.12152777777777778,288.0,1
1678,2017,4,2875,2017-09,5,2017,2,6011,5921,7,0.0067950033787700145,1.30344182153874,0.00035060040319046367,0.010593645650434434,0.0,0.001277288162429774,0.0,810,810,1,2388001.0,0.0,0.0,6,37,1.6879720028613516,0.21578089791419686,0.0,0.0,0.0,0.0,0.0,0.0,0.38453018132261174,0.2488131893609742,0.0,1.0546286321777658,1414716.0,0.4989715250269312,0.4345840437232632,0.06644443124980562,0.07714491708723864,1387.0,1
1679,2017,2,2876,2017-03,3,2017,2,4814,7298,15,0.03486152852211742,0.0,0.00583298403612565,0.0,0.0,0.0,0.0,810,810,1,390843.83,0.0,0.0,6,43,1.0315772945738495,0.6284709675473192,0.0,0.0,0.0,0.0,0.0,0.0,1.0315772945738495,0.0,0.0,0.0,378879.83,0.12774894878938264,0.07969368546222162,0.7925573657483957,0.23148148148148148,216.0,1
1680,2017,2,2876,2017-03,3,2016,2,4814,7298,15,0.03486152852211742,0.0,0.00583298403612565,0.0,0.0,0.0,0.0,810,810,1,390843.83,0.0,0.0,6,43,1.0315772945738495,0.6284709675473192,0.0,0.0,0.0,0.0,0.0,0.0,1.0315772945738495,0.0,0.0,0.0,378879.83,0.12774894878938264,0.07969368546222162,0.7925573657483957,0.23148148148148148,216.0,1
1681,2017,4,2878,2017-10,3,2017,2,5732,5912,6,0.0007881720566340663,0.5834616082797468,0.0,0.0,0.0,0.001686339985844778,9.609404428801063e-05,810,810,1,3498516.52,0.0,0.0,6,199,1.17138188646417,0.0215797180228836,0.0,0.0,0.0,0.0,0.0,0.5834616082797468,0.5879202781844234,0.0,0.0,0.0,2986657.52,0.33336686356994827,0.33331575292235044,0.3333173835077013,0.018115942028985508,552.0,0
1682,2017,2,2879,2017-04,3,2017,2,6540,5912,12,0.011735511887037298,0.9586774865067473,0.0061657680667446405,0.0,0.0406609199498332,0.0,0.004367750540184267,810,810,1,202081.05999999997,0.0,0.0,6,62,1.339768759830008,0.29196204730913433,6.6298581362845595e-06,0.058342751599304125,0.039779148817707354,0.0,0.0,0.00331492906814228,0.27964781397997096,0.00795582976354147,0.0,0.9507216567432059,150832.78999999995,0.20123939893971338,0.5489680990453072,0.24979250201497977,0.08838383838383838,396.0,1
1683,2017,3,2883,2017-07,5,2017,2,6011,5912,4,0.018791643717635673,2.0379565274475917,0.0,0.0,0.0034186142721365598,0.0,0.005053603706636653,810,810,1,250101.7,0.0,0.0,9,39,2.0652203891440006,0.07996746923351579,0.0,0.0,0.0,0.0,0.0,0.0,0.027263861696408886,0.0,0.0,2.0379565274475917,121101.7,0.48803361141916257,0.38397479143562807,0.12799159714520936,0.08126603934987169,1169.0,0
1684,2017,2,2884,2017-03,3,2017,2,6011,5251,13,0.01637683208698063,1.2377878748606381,0.0,0.00115517927996203,0.03713059206545519,0.010191969500477628,0.0,810,810,1,1025332.2300000001,0.0,0.0,6,95,1.375020370528515,0.04876468186316546,0.0,0.0,0.0,0.0,0.003352621546209746,0.0,0.13387987412166683,0.05766509059480763,0.0,1.1801227842658306,745685.12,0.3572080397688504,0.3440463181027402,0.2987456421284094,0.1527777777777778,144.0,1
1685,2017,2,2884,2017-03,3,2016,2,6011,5251,13,0.01637683208698063,1.2377878748606381,0.0,0.00115517927996203,0.03713059206545519,0.010191969500477628,0.0,810,810,1,1025332.2300000001,0.0,0.0,6,95,1.375020370528515,0.04876468186316546,0.0,0.0,0.0,0.0,0.003352621546209746,0.0,0.13387987412166683,0.05766509059480763,0.0,1.1801227842658306,745685.12,0.3572080397688504,0.3440463181027402,0.2987456421284094,0.1527777777777778,144.0,1
1686,2017,1,2886,2017-01,3,2016,2,6011,5399,25,0.02011758929180564,0.9817984361736475,0.006649576811100143,0.0032559054272681283,0.004847429491726406,0.00041156990444399304,0.0028483779142520075,810,810,1,2037733.34,0.0,0.0,6,158,1.0670098168271487,0.09814826899774824,0.0,0.0,0.0,0.0,0.0,0.0,0.08521138065350105,0.0,0.0,0.9817984361736475,1909760.6300000001,0.06934029737538364,0.5917959048092849,0.3388637978153314,0.1037037037037037,135.0,1
1687,2017,1,2886,2017-01,3,2017,2,6011,5399,25,0.02011758929180564,0.9817984361736475,0.006649576811100143,0.0032559054272681283,0.004847429491726406,0.00041156990444399304,0.0028483779142520075,810,810,1,2037733.34,0.0,0.0,6,158,1.0670098168271487,0.09814826899774824,0.0,0.0,0.0,0.0,0.0,0.0,0.08521138065350105,0.0,0.0,0.9817984361736475,1909760.6300000001,0.06934029737538364,0.5917959048092849,0.3388637978153314,0.1037037037037037,135.0,1
1688,2017,3,2887,2017-08,0,2017,2,5999,5411,4,0.1342821782178218,0.7425742574257426,0.0,0.0,0.0,0.0,0.0,810,810,1,1616.0,0.0,0.0,6,5,1.0,0.7425742574257426,0.0,0.0,0.0,0.0,0.0,0.0,0.25742574257425743,0.0,0.7425742574257426,0.0,1616.0,1.0,0.0,0.0,0.2222222222222222,18.0,1
1689,2017,3,2889,2017-07,3,2017,2,5411,5949,20,0.2194434188826906,0.8850738423914969,0.0,0.0,0.02446305196025377,0.0,0.004026599678572305,810,810,1,1005741.3900000001,0.0,0.0,6,94,1.9563854868120114,0.19885827707657527,0.009774716611026971,0.0,0.0,0.0,0.0,0.0,1.061536927809487,0.00972608618012634,0.0,0.8753477562113706,514081.3999999999,0.06678296472115117,0.183122711695074,0.7500943235837749,0.11979166666666667,192.0,1
1690,2017,2,2890,2017-03,3,2017,2,6011,5411,5,0.0006385043673698728,0.9781886908106452,0.0,0.0,0.0019857485825203044,0.0,0.0,810,810,1,174355.0,0.0,0.0,9,27,1.1132642897277418,0.16632732069628056,0.0,0.130574143127139,0.0,0.0,0.0018772028400674261,0.0,0.0026242529498901775,0.1340859171476733,0.3920416815651019,0.45206109209786993,156616.0,0.5096669561219799,0.32946825356285436,0.16086479031516576,0.11772315653298836,773.0,1
1691,2017,2,2890,2017-03,3,2016,2,6011,5411,5,0.0006385043673698728,0.9781886908106452,0.0,0.0,0.0019857485825203044,0.0,0.0,810,810,1,174355.0,0.0,0.0,9,27,1.1132642897277418,0.16632732069628056,0.0,0.130574143127139,0.0,0.0,0.0018772028400674261,0.0,0.0026242529498901775,0.1340859171476733,0.3920416815651019,0.45206109209786993,156616.0,0.5096669561219799,0.32946825356285436,0.16086479031516576,0.11772315653298836,773.0,1
1692,2017,2,2892,2017-03,3,2017,2,6011,7011,12,0.003366700138093647,1.0819179688547462,0.0004610036618289199,0.0002938898344159364,3.121378960299978e-05,0.0005440803633876731,2.112933450049216e-05,810,810,1,2282536.86,0.0,0.0,6,44,1.0961019278327964,0.08762180515236018,0.0,0.0,0.0,0.0,0.0,0.0,0.014183958978050156,0.0,0.0,1.0819179688547462,2082412.96,0.34035088794299473,0.2906193976049784,0.36902971445202687,0.2073170731707317,246.0,1
1693,2017,2,2892,2017-03,3,2016,2,6011,7011,12,0.003366700138093647,1.0819179688547462,0.0004610036618289199,0.0002938898344159364,3.121378960299978e-05,0.0005440803633876731,2.112933450049216e-05,810,810,1,2282536.86,0.0,0.0,6,44,1.0961019278327964,0.08762180515236018,0.0,0.0,0.0,0.0,0.0,0.0,0.014183958978050156,0.0,0.0,1.0819179688547462,2082412.96,0.34035088794299473,0.2906193976049784,0.36902971445202687,0.2073170731707317,246.0,1
1694,2017,1,2894,2017-02,3,2016,2,5411,5631,23,0.13880469323984498,0.09970860528487044,0.024726260584461396,0.013011236226582354,0.02323583796438055,0.04033532347780079,0.007993879561631854,810,810,1,255390.71000000002,0.0,0.0,6,196,1.254416329892257,0.20748209674502252,0.0,0.2603229596107455,0.05648517048157685,0.0,0.0,0.10314683305331425,0.7347527614617496,0.0,0.09479685132995072,0.004911753954919726,203593.25999999998,0.0544138838387872,0.1918084616357143,0.7537776545254987,0.037037037037037035,297.0,1
1695,2017,1,2894,2017-02,3,2017,2,5411,5631,23,0.13880469323984498,0.09970860528487044,0.024726260584461396,0.013011236226582354,0.02323583796438055,0.04033532347780079,0.007993879561631854,810,810,1,255390.71000000002,0.0,0.0,6,196,1.254416329892257,0.20748209674502252,0.0,0.2603229596107455,0.05648517048157685,0.0,0.0,0.10314683305331425,0.7347527614617496,0.0,0.09479685132995072,0.004911753954919726,203593.25999999998,0.0544138838387872,0.1918084616357143,0.7537776545254987,0.037037037037037035,297.0,1
1696,2017,2,2897,2017-04,3,2017,2,5735,5699,12,0.028584747151872796,0.9286124088189492,0.004633329235308581,0.0,0.0,0.008413039914761085,0.003704307024014425,810,840,2,1216356.0,0.0,19474.0,6,83,1.2661154823375134,0.16183455653285644,0.0,0.13848762396524875,0.0,0.0,0.0,0.13421031063027622,0.1990154495533153,0.007683796410130317,0.38931235144660276,0.39740595033194,976080.0,0.02561265470043439,0.5484740595033195,0.4259132857962462,0.07633587786259542,262.0,0
1697,2017,2,2899,2017-03,3,2017,2,6011,5732,26,0.031246595617367288,0.5716322226003793,0.0,0.0,0.004660990264450901,0.01444882183345088,0.004601331383413,810,810,1,687499.8300000003,0.0,0.0,6,183,1.0859272060245457,0.19636368491902018,0.002051810602812635,0.007107888924293193,0.0,0.0,0.0009477185232390924,0.379087409295637,0.504187565373821,0.009793091406803955,0.006476076575467131,0.1762756453224712,633099.3700000002,0.25638682913236815,0.6526734657783655,0.09093970508926584,0.08333333333333333,144.0,1
1698,2017,2,2899,2017-03,3,2016,2,6011,5732,26,0.031246595617367288,0.5716322226003793,0.0,0.0,0.004660990264450901,0.01444882183345088,0.004601331383413,810,810,1,687499.8300000003,0.0,0.0,6,183,1.0859272060245457,0.19636368491902018,0.002051810602812635,0.007107888924293193,0.0,0.0,0.0009477185232390924,0.379087409295637,0.504187565373821,0.009793091406803955,0.006476076575467131,0.1762756453224712,633099.3700000002,0.25638682913236815,0.6526734657783655,0.09093970508926584,0.08333333333333333,144.0,1
1699,2017,2,2900,2017-05,3,2017,2,6011,5641,22,0.0042953379387644305,0.13126821549496512,0.0,0.004345739557341848,0.0024643143380049253,0.0,0.004549698107185135,810,810,1,1039828.47,0.0,0.0,6,79,1.1646452873528998,0.23273069259201953,0.0,0.3025217150613488,0.42359760324399154,0.0,0.0,0.1892860786574156,0.22437509189195098,0.0,0.021280683399354416,0.0035841150988386384,892828.47,0.08445071201638542,0.8109741504994794,0.10457513748413512,0.036241610738255034,745.0,0
1700,2017,2,2902,2017-03,3,2016,2,5411,7299,24,0.4844883678674973,0.36990102359420185,0.0,0.0,0.048887624905491686,0.022950499714906685,0.0815192151034863,810,810,1,162438.11,0.0,0.0,6,128,1.5096990743645111,0.08735634759601674,0.002501200087177678,0.0,0.0,0.0,0.0,0.2955490590526537,1.1372968506831318,0.0,0.0,0.0743519645415481,107596.35,0.13398874590076706,0.49105987331354634,0.3749513807856865,0.1111111111111111,144.0,1
1701,2017,2,2902,2017-03,3,2017,2,5411,7299,24,0.4844883678674973,0.36990102359420185,0.0,0.0,0.048887624905491686,0.022950499714906685,0.0815192151034863,810,810,1,162438.11,0.0,0.0,6,128,1.5096990743645111,0.08735634759601674,0.002501200087177678,0.0,0.0,0.0,0.0,0.2955490590526537,1.1372968506831318,0.0,0.0,0.0743519645415481,107596.35,0.13398874590076706,0.49105987331354634,0.3749513807856865,0.1111111111111111,144.0,1
1702,2017,2,2906,2017-04,2,2017,2,5499,5533,15,0.007336694675774413,0.9109395519427189,0.0010704486542149093,0.0,0.01843260229710261,0.01735147143415313,0.0050685353915443316,810,810,1,897754.41,0.0,0.0,6,106,1.0,0.22277807579914868,0.0,0.0,0.0,0.0,0.0,0.06104119276896674,0.08906044805728103,0.0,0.0,0.8498983591737522,897754.41,0.8671159966788691,0.09464978289552482,0.038234220425606154,0.09550561797752809,178.0,0
1703,2017,1,2907,2017-01,2,2016,2,5411,5912,9,0.07346083460802008,0.2774549054280829,0.0,0.0,0.0005119272406505968,0.0,0.0007280474672460138,810,810,1,414121.35,0.0,0.0,6,61,1.0,0.172533968606062,0.0,0.0,0.0,0.0,0.0,0.4825880143585932,0.5065456055332573,0.0,0.0,0.01086638010814946,414121.35,0.3340291680204366,0.3209076035321531,0.3450632284474104,0.09061488673139159,309.0,0
1704,2017,1,2907,2017-01,2,2017,2,5411,5912,9,0.07346083460802008,0.2774549054280829,0.0,0.0,0.0005119272406505968,0.0,0.0007280474672460138,810,810,1,414121.35,0.0,0.0,6,61,1.0,0.172533968606062,0.0,0.0,0.0,0.0,0.0,0.4825880143585932,0.5065456055332573,0.0,0.0,0.01086638010814946,414121.35,0.3340291680204366,0.3209076035321531,0.3450632284474104,0.09061488673139159,309.0,0
